User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp
15581071,1,31,180,83,23,91,41
16781885,0,77,173,76,22,102,40.6
12380649,1,26,195,86,26,102,40.7
12046609,0,38,170,59,26,115,40.8
16085524,0,31,156,53,20,102,40.6
18974843,1,37,190,92,4,87,39.3
10525838,0,74,162,58,28,113,41
19930117,0,58,167,65,14,98,40.1
19225455,0,36,172,68,19,98,40.2
14591550,0,69,169,67,15,90,40.2
11583704,1,44,193,96,17,103,40.3
19106249,0,34,178,77,23,93,40.3
11278266,1,49,185,90,29,92,40.8
13424947,0,40,170,68,6,87,39.4
16641757,1,28,181,80,19,105,40.2
12769972,0,44,164,66,23,103,40.5
10444346,1,78,187,88,22,98,40.8
16865890,0,34,173,71,14,96,40.2
16158031,0,26,146,46,16,99,40.4
13485137,0,23,157,56,5,94,39.4
11714883,0,43,169,68,11,89,39.7
12802212,0,45,152,51,1,82,37.6
11561245,0,22,157,59,3,88,38.6
14526147,0,42,172,62,20,100,40.5
16369574,0,78,189,84,10,85,40
16256237,1,20,185,85,16,101,40.1
15510441,1,22,201,98,28,102,40.7
15218502,1,76,177,82,6,98,39.6
19296497,0,26,170,69,24,107,40.8
12777341,0,73,158,63,9,87,39.8
17470555,0,50,176,70,6,91,39.3
19812639,1,29,182,81,21,106,40.3
16915994,0,52,168,67,22,109,40.7
19233602,1,25,173,71,5,84,39.2
16207363,1,38,168,72,5,82,39.1
15918484,1,39,172,77,15,94,40.4
11286375,0,21,170,64,4,89,38.6
11788968,0,25,153,54,5,87,38.9
12599994,1,56,183,75,29,105,40.6
11220068,0,48,166,61,20,100,40.6
15868018,1,35,190,87,14,91,39.9
13523610,0,20,172,69,24,98,40.9
16127801,1,50,184,82,26,107,40.6
15917964,1,42,200,105,15,94,40.5
10696486,1,34,181,78,8,86,39.6
17859254,0,27,184,78,28,108,41
10870729,1,30,179,82,13,88,40
17385854,1,33,187,80,21,91,40.6
19576866,1,49,188,94,5,85,39
14381793,0,77,170,66,11,96,39.8
11450055,0,20,171,63,5,87,39
15665148,1,70,179,88,4,79,38.8
16488985,1,49,181,87,16,104,40.3
17972006,0,51,132,41,6,86,39.2
15428277,1,68,190,90,6,84,39.3
18030067,0,47,158,60,30,101,40.9
10516429,1,39,188,89,25,108,40.5
10735159,0,46,160,61,25,101,40.6
13050749,0,20,176,70,9,87,39.7
12735892,1,38,179,86,24,103,40.6
13580920,1,57,184,85,14,91,40.3
15118612,0,26,155,56,22,96,40.7
19916602,1,62,188,92,15,91,40.4
14805184,0,73,171,69,15,97,40.3
16495512,1,41,175,83,30,108,41
12126068,0,75,186,77,14,90,40
19810348,1,46,182,84,17,99,40.4
13073080,0,44,161,65,19,100,40.8
12596923,0,40,170,73,25,105,40.5
15205402,1,59,191,91,2,85,38
13443153,0,73,170,71,16,91,40.2
19358124,1,29,192,97,10,84,39.5
14530641,0,26,179,74,29,109,40.8
12825749,0,40,176,72,1,84,37.9
11584631,1,26,195,97,26,102,41
10750772,0,23,173,72,18,94,40
14174531,1,41,179,83,26,107,40.5
14926755,1,59,187,95,3,82,38.2
14276669,0,42,164,57,20,99,40.7
11145396,0,47,167,67,25,101,40.6
13816804,1,70,182,91,26,108,40.7
18949321,1,51,168,68,2,71,38.1
17411472,1,29,180,78,18,97,40.2
17067323,0,64,168,65,20,105,40.4
18345796,0,35,164,62,12,92,39.6
15760594,1,46,173,77,5,91,39.1
10827422,0,31,166,63,19,99,40.5
12395971,1,47,194,98,19,102,40.5
13013703,0,28,164,63,18,98,40.6
13204007,1,78,197,101,8,95,39.5
13897571,0,51,151,55,10,93,40.3
19649913,0,21,146,44,4,81,38.4
13393106,1,45,185,82,3,86,38.4
13040929,0,24,155,58,16,101,40.2
15428824,1,21,196,96,26,107,40.6
16993922,1,21,183,85,23,106,40.4
17972545,1,61,168,73,11,87,39.8
17438830,0,76,155,59,6,73,39.2
14597084,0,49,178,68,21,97,40.5
11917088,1,25,177,80,7,88,39.8
18895905,0,47,151,56,25,108,40.7
13092102,1,29,181,78,23,104,40.8
14912520,1,33,207,110,29,107,40.9
18937651,0,20,162,56,29,113,40.7
15919625,0,34,160,62,21,106,40.6
12923824,1,54,165,72,7,88,39.5
19732076,1,35,202,112,15,92,40.1
11925808,1,69,190,93,26,108,40.9
12000656,1,44,183,91,15,90,40.4
17153489,0,48,159,60,17,99,40.6
13770697,0,48,180,74,9,95,39.6
18335299,0,26,173,70,13,89,40.3
11570653,1,39,175,77,20,95,40.6
10537052,0,35,148,53,5,84,39.2
15005606,1,38,174,80,5,86,39
18429393,0,37,163,58,9,82,39.7
17027369,0,55,166,58,10,90,39.7
17086864,0,35,163,56,24,108,40.8
16053479,0,30,147,53,28,117,40.6
18134764,1,50,206,111,25,117,40.5
17223277,1,58,176,77,11,90,40
10125029,1,73,188,93,29,111,40.9
18665048,1,23,165,70,4,76,38.9
13916347,0,51,157,56,25,101,40.8
17897614,1,59,170,74,22,103,40.6
19281514,1,39,202,104,19,100,40.3
14104791,1,28,182,76,13,91,40.1
11540426,0,39,164,58,22,99,40.6
18525617,1,20,190,93,12,94,39.9
19893003,0,54,167,72,15,93,40.1
10351280,1,36,187,89,16,90,40.4
18415591,1,59,185,96,29,113,40.9
19673038,0,20,171,68,2,86,38
10559589,1,58,181,85,5,84,39
11721962,1,56,169,72,10,92,40
15811705,0,52,166,60,4,81,38.9
14232180,1,51,173,77,17,95,40.3
12681455,0,22,170,71,19,102,40.7
16711534,1,29,210,111,6,84,39.2
19818377,0,42,170,70,25,111,40.5
16198416,1,44,196,92,27,112,40.7
18063920,1,27,188,92,4,85,38.9
12282992,0,32,176,70,2,86,38.6
18008751,0,58,156,55,25,107,40.5
15387879,0,42,156,53,11,87,39.7
16047940,0,56,146,49,6,91,39.4
12832561,0,42,169,65,3,78,38.7
19717184,0,46,174,68,9,91,39.6
13363097,0,41,191,89,18,89,40.6
18871176,1,54,189,101,6,94,38.8
19159482,0,33,153,54,17,97,40.1
15007874,0,27,148,49,8,88,39.6
18095209,1,73,196,102,26,98,40.5
13344050,1,25,186,88,21,103,40.6
14192746,0,25,155,59,14,86,40.1
11702170,1,62,177,83,7,83,39.4
11588315,0,55,159,60,16,96,40.2
13627487,1,24,188,90,13,93,40
16017798,0,41,167,67,22,104,40.4
15576483,0,35,154,53,10,90,39.6
16287908,1,40,178,80,17,96,40.4
13067519,0,36,148,53,1,83,37.2
17987803,1,25,173,72,19,104,40.4
18805122,1,39,208,105,6,86,39.2
13361345,0,43,175,73,1,91,37.5
14511969,1,60,183,87,28,114,41.2
13415472,1,25,192,98,28,104,40.8
10212340,0,31,161,57,11,96,40.2
12344142,1,63,185,88,27,113,40.6
15679709,1,30,198,106,5,75,39.3
12764279,1,50,189,94,26,107,40.5
13820491,0,48,164,65,1,81,37.7
16182671,1,69,170,76,4,84,38.8
15739952,0,79,168,65,6,90,39.3
19722282,0,54,164,61,17,96,40.4
11626079,0,53,156,57,8,91,39.7
11100371,0,36,156,58,29,112,41.1
15160067,0,49,166,63,8,95,39.4
17420024,0,48,161,63,22,102,40.7
10052269,1,28,195,100,22,107,41
12243765,1,57,174,78,29,112,41.3
15450109,0,65,177,69,11,96,39.9
11405111,0,52,164,60,17,99,39.8
17219361,0,31,175,66,1,79,37.4
16350806,0,21,167,67,18,100,40.2
10218276,0,20,155,56,26,109,40.6
18089588,1,28,193,96,11,85,40.1
15486264,0,29,150,49,4,73,39.3
13499417,0,68,170,73,30,102,40.8
17302065,1,36,178,82,26,102,40.7
17904508,0,43,157,56,20,99,40.6
17386233,1,35,185,86,24,109,40.5
14896640,1,71,202,111,7,85,39.5
16320996,1,72,193,102,15,88,40.5
14913709,0,73,152,57,27,111,40.8
15460332,0,77,177,75,22,96,40.5
14274228,1,48,199,106,7,85,39.3
18247512,1,32,188,86,19,97,40.5
15962268,1,74,193,95,8,79,39.5
11917559,0,26,160,60,27,111,41
10650349,0,36,181,76,6,83,38.8
18613350,0,41,173,73,27,103,40.7
15068840,0,50,145,50,18,100,40.6
10921011,0,39,160,66,5,80,39
12868310,0,26,167,65,16,89,40.4
10216564,1,34,186,84,8,83,39.7
18345719,0,49,148,54,29,101,40.8
11507240,1,67,183,87,26,106,40.4
10602108,1,28,194,86,18,93,40.3
11003573,1,61,179,80,11,89,40.2
18021388,1,69,207,111,21,98,40.6
11558442,0,21,163,60,3,86,38.6
13944797,0,74,189,85,28,111,40.9
13722281,0,60,164,61,5,83,39.1
12339392,0,22,162,56,20,95,40.4
12202846,1,31,198,101,3,77,39
13547366,1,46,179,82,18,109,40.3
13982801,0,20,172,60,27,101,40.7
17196989,0,78,170,67,9,94,40
14990535,0,79,168,68,24,108,40.5
18083712,0,20,164,62,10,85,40
19655946,1,48,198,102,7,94,39.4
18347688,0,40,174,69,2,85,37.7
12881884,1,49,181,85,23,108,40.7
19458350,1,46,179,82,29,104,40.7
18710987,1,42,176,84,26,112,40.8
13674260,0,44,151,56,4,91,38.9
14568323,1,29,190,99,7,86,39.6
17687117,1,33,175,70,9,88,39.4
13066276,1,55,217,126,17,91,40.4
14783574,1,49,187,91,25,99,40.8
18377805,0,26,160,58,22,95,40.4
18643157,0,34,152,51,13,93,39.9
11700423,0,33,182,77,24,102,40.7
13173021,0,76,179,73,2,78,38.2
19763973,0,33,160,62,3,83,38.6
18426166,1,25,181,75,25,107,40.7
11616537,1,75,201,109,14,94,40.2
10237669,1,29,186,85,22,98,40.4
17401435,0,67,173,70,8,96,39.2
16837558,0,23,168,68,7,81,39.4
18535647,1,29,187,92,13,95,40
17921334,0,21,178,72,23,104,40.7
12274261,1,55,181,80,27,107,41.1
14164987,0,22,175,64,29,108,40.5
10486356,1,60,183,88,11,87,39.5
12539524,1,48,186,89,16,91,40.5
18243990,0,25,174,73,13,90,40.3
15222244,1,56,201,100,17,101,40.4
16682810,1,34,195,101,13,88,39.6
18648185,1,22,162,63,30,107,40.9
16530733,0,27,156,54,13,98,40.2
15529015,1,49,173,80,7,89,39.4
12010712,1,23,178,75,12,95,39.8
18424958,0,73,160,59,9,87,39.7
10881697,1,39,190,88,16,96,40.3
12276773,1,73,180,82,2,79,38.2
17343923,0,24,148,48,8,90,39.2
17114930,1,54,196,101,19,98,40.5
15584994,0,24,153,48,21,101,40.2
14632674,0,28,165,57,22,103,40.7
11882151,0,26,164,64,13,94,40.3
16772884,0,43,156,56,6,85,39.2
19162034,0,44,181,75,22,95,40.4
18930861,1,20,198,100,10,88,39.8
14481562,0,73,154,56,9,94,39.9
19536090,0,22,160,63,7,89,39.4
15327142,1,31,193,95,2,86,38.6
19331380,0,48,161,61,17,87,40.2
16798195,1,63,188,95,24,105,40.6
11839827,0,64,151,54,22,106,40.7
17540371,0,29,153,55,11,97,39.5
15493314,1,64,163,63,6,89,39
16262453,0,32,158,57,19,101,40.4
19058463,0,32,164,64,17,101,40.1
18330457,0,21,171,62,19,100,40.1
15508692,1,32,178,78,20,102,40.3
13706384,0,27,151,49,19,101,40.2
18475658,1,28,180,79,14,92,40.2
11296675,1,32,181,86,9,90,39.8
18830883,0,35,182,77,17,93,40
17351775,1,31,190,93,3,93,38.8
12356630,1,27,187,89,18,106,40.7
14693877,0,26,179,79,10,92,39.6
11001116,0,27,181,75,10,89,39.6
11477614,1,28,194,98,9,86,39.7
10264524,0,34,168,69,23,94,40.9
17757241,0,29,167,64,18,98,40.7
18430796,0,34,160,57,5,84,39.4
14775647,0,22,165,68,8,85,39.7
16815849,0,61,180,74,8,86,39.5
16461156,0,30,177,74,13,104,39.7
12580914,0,29,154,54,25,111,40.6
16398723,0,32,166,61,28,107,40.8
16310269,0,50,172,71,15,84,40.3
18661553,0,35,170,66,15,89,40.2
17613434,0,25,157,58,24,100,40.5
11933213,1,79,173,77,19,106,40.4
16614250,0,47,157,59,3,89,38.5
18244267,0,78,166,68,20,98,40.1
11513602,1,27,174,73,19,96,40.1
14627225,1,45,177,81,18,85,40.7
18128873,0,30,156,57,11,87,39.8
11841862,0,25,179,74,3,85,38.9
14594913,1,26,197,101,16,93,40.5
19227008,1,77,182,83,28,108,40.8
11872173,1,41,196,94,15,93,40.3
18148854,1,32,175,77,12,98,39.9
13711874,0,40,169,68,7,86,39.2
18311900,0,43,163,66,12,95,39.9
15060211,1,73,186,89,5,85,39.1
13919267,1,51,168,72,12,93,40.2
13445073,0,22,169,69,17,95,40.2
13533405,0,27,153,53,25,108,40.6
16299661,1,20,172,76,6,83,39.4
12092720,0,20,153,52,14,92,40.1
17084191,0,45,166,63,8,80,39.6
11597821,1,72,182,87,24,105,40.7
11605188,0,21,161,62,14,95,40.4
18185517,1,21,183,78,12,88,39.9
10928586,1,78,201,102,8,91,39.7
10486892,1,33,180,85,14,94,39.8
19083881,1,34,183,80,7,91,39.5
15521161,1,59,181,85,21,97,40.7
16081638,0,39,164,68,15,89,40.4
18724412,0,44,160,64,23,105,41
17543772,0,52,169,69,14,92,40.4
16951959,0,55,171,67,20,95,40.3
17945795,0,41,177,69,5,82,39.1
18686700,1,48,180,86,11,91,40
19672346,0,35,166,63,24,101,40.6
15726024,0,34,163,66,27,107,40.6
17054684,1,28,191,87,6,82,39.3
11655772,1,56,200,100,9,92,39.9
18488046,0,71,172,74,28,103,40.7
11954994,1,63,179,81,6,88,39.2
18044059,0,56,143,49,27,106,40.8
19599116,1,48,174,79,22,103,40.7
18661526,1,57,189,92,19,98,40.9
12679166,0,62,171,66,23,103,40.4
17695437,1,25,179,86,8,81,39.4
18347183,1,22,187,81,15,97,40.3
16680862,0,23,178,70,3,84,38.3
10212121,0,23,158,58,26,109,40.5
17493402,1,23,170,68,16,88,40.6
11848363,1,27,166,65,13,88,40.3
14810201,0,57,160,62,22,103,40.3
16800471,1,62,197,99,6,92,38.9
17434736,1,34,206,103,22,100,40.8
16789794,1,53,183,81,20,107,40.7
14870382,0,31,148,47,3,86,38.6
10126548,1,79,175,83,14,93,40.2
12927445,1,54,199,98,3,89,38.8
16399823,1,40,183,84,5,79,39.1
14383101,0,55,161,61,23,110,40.7
15094064,1,30,190,85,3,90,38.7
19756050,1,52,189,85,20,106,40.8
16172282,1,71,175,75,16,91,40.1
11412464,1,30,175,80,11,96,39.7
15122480,0,45,156,54,8,97,39.4
10567102,1,31,188,85,18,93,40.5
12462491,1,38,190,96,8,83,39.5
12378807,0,69,168,66,25,111,40.6
16571030,0,62,177,76,7,93,39.3
12222193,1,23,207,101,24,103,41
14260739,1,26,187,83,29,110,41
14127126,1,33,174,77,14,92,40.2
17674675,1,22,175,75,15,97,40.3
18611473,0,67,177,74,30,105,41
12793371,0,67,152,56,20,101,40.3
15671796,1,52,174,78,1,83,37.5
13504073,0,21,172,67,20,104,40.7
19629377,0,49,159,59,12,100,40.4
13606343,1,28,169,67,23,103,40.7
15669405,0,28,153,49,23,108,40.5
13758843,0,28,168,70,28,104,40.6
16216033,1,37,197,92,1,87,37.5
19525882,0,28,164,64,27,107,40.9
18863915,0,34,162,56,24,108,40.7
16989471,0,33,159,54,16,94,40.1
13254139,0,27,148,50,24,96,40.7
16245804,0,47,176,77,13,87,40.2
16654541,1,42,177,77,7,87,39.5
14437726,0,29,161,61,15,91,40.3
18065129,0,25,152,58,2,86,38.1
18517499,1,24,168,73,9,91,40.3
14765275,0,38,163,61,25,104,40.5
12653148,0,20,157,57,18,103,40.2
16166803,0,24,175,72,18,109,40.3
14164545,0,72,157,53,6,82,39.2
16496035,0,71,161,64,19,93,40.5
11835252,0,52,149,52,15,105,40.4
12489821,1,30,179,84,25,105,40.8
10821739,0,30,184,77,7,91,39.4
16861387,0,26,161,61,15,93,40.2
16662078,1,66,178,82,27,105,41.1
14707792,0,61,163,64,4,78,38.5
15740386,0,20,167,65,21,101,40.4
13925681,1,49,177,84,9,86,39.7
11800663,1,52,189,90,2,87,38
15423058,0,21,166,59,29,106,40.7
10908938,1,45,175,73,26,104,40.8
12258060,0,23,177,74,27,103,40.7
19902630,1,37,187,91,27,110,40.6
17087329,1,21,196,98,22,100,40.8
17898820,0,48,147,54,14,101,40.1
17890500,0,35,161,58,9,84,39.6
16056121,0,20,163,58,4,81,38.9
17725102,1,47,180,87,23,101,40.2
16720332,1,56,191,96,6,96,39.3
19606867,0,77,152,61,4,91,38.9
10497000,0,59,171,71,26,99,40.8
15680934,1,48,186,93,7,89,39.8
15417173,1,24,184,93,19,88,40.2
14503273,0,62,153,59,23,104,41
19498831,1,63,208,112,16,92,39.9
18404578,1,42,188,96,28,113,41.1
10263358,0,41,174,72,29,115,40.9
14176654,1,66,163,69,16,90,40.4
16407915,0,35,172,65,19,97,40.7
16473431,0,60,152,52,27,115,40.7
15599270,1,77,187,91,30,107,41
19108474,0,78,172,72,9,96,39.7
13611737,1,57,184,82,12,100,39.9
17088733,0,60,158,63,25,100,40.7
18320120,0,38,190,79,18,95,40.6
15748081,0,45,162,67,17,99,40.2
17536256,1,61,188,94,18,97,40.3
10133224,0,64,165,69,29,108,40.8
16798190,0,38,173,66,10,93,39.7
13674580,1,21,186,79,19,97,40.8
14171756,0,31,161,55,4,87,39.1
17421540,1,66,182,86,27,113,40.8
12018393,1,64,168,72,30,115,40.9
12859244,1,42,208,108,8,84,39.5
11644196,0,21,169,63,5,89,38.7
18388793,0,65,164,60,28,108,40.8
11111572,1,50,179,84,6,92,39.4
17435060,0,65,158,58,22,92,40.8
19639685,1,25,170,68,5,79,39
18450512,1,23,183,88,11,89,39.9
19049168,0,33,157,55,23,107,40.9
13030445,0,36,183,80,20,106,40.3
10349054,1,53,193,90,9,90,39.6
19952578,0,36,164,60,17,100,40.4
15054452,1,52,179,87,21,100,40.4
14198562,1,35,190,92,20,94,40.8
17895033,1,24,207,114,29,104,40.5
12062720,1,25,184,84,7,82,39.3
18145874,0,25,168,64,12,88,40
16887439,0,27,161,59,16,89,40.7
15725358,1,24,183,88,21,98,40.4
13740956,0,38,165,61,20,99,40.5
17502441,0,33,176,68,11,94,39.7
19884925,0,21,159,58,9,84,39.6
16988763,1,40,192,96,24,100,40.8
11156542,1,27,189,95,14,95,40.4
14346689,1,67,180,81,4,82,39
19407964,0,22,154,55,3,86,38.2
12300143,1,69,187,90,2,78,38.3
15706744,1,44,175,76,28,103,40.9
18681675,1,77,176,85,24,101,40.7
10999617,1,32,197,104,8,89,40
10126210,0,78,187,84,4,84,39
19083719,1,55,167,75,12,90,40.1
17204048,0,39,163,58,8,87,39.2
18070379,1,23,174,75,4,84,39
13661112,0,22,173,64,15,94,40.5
16954504,0,48,149,51,27,110,40.7
16339769,0,21,168,65,29,100,41.1
18597996,0,78,184,85,27,109,40.6
19245337,1,58,149,61,30,105,40.8
18629274,0,62,156,55,7,87,39.5
11318664,0,34,153,52,2,79,38.3
11380674,0,65,176,72,21,104,40.4
19097171,1,43,189,93,14,88,40.3
17959954,1,37,189,87,30,120,41.2
12222855,1,42,187,92,5,87,39.1
10072548,1,65,178,84,17,99,40.3
16964541,1,75,198,97,1,80,37.6
13537932,1,72,179,81,21,97,40.6
11782044,0,37,167,61,4,86,38.8
13438389,1,51,169,78,23,102,40.5
18819373,1,63,186,87,18,92,40.1
12651111,1,67,193,97,22,102,40.7
19063411,0,74,178,81,30,101,41
12189951,0,42,176,71,17,97,40.1
15945951,0,32,171,64,20,98,40.4
15633311,1,42,190,91,16,102,40.3
17142032,1,73,184,88,25,106,40.7
13338473,1,28,187,88,1,89,38
10768653,1,20,174,69,17,98,40.4
16892019,0,27,153,56,13,84,40.1
16591335,1,24,183,83,13,90,40.2
12140376,0,20,174,70,26,98,41
12648345,1,35,181,76,9,85,39.4
13176522,1,51,211,116,24,103,40.7
11300933,1,21,182,85,18,104,40.5
14644127,0,44,186,86,23,109,40.9
12188573,1,39,184,88,17,93,40.4
15067988,1,20,178,77,12,96,40
13870294,0,52,180,83,6,93,38.8
11456581,0,29,158,52,24,110,40.5
19815532,0,62,155,54,19,94,40.3
15540996,1,58,193,92,27,111,41.1
12376940,0,22,171,68,26,107,41
14747863,1,41,187,91,16,100,40.7
10041318,1,57,195,98,4,89,38.8
13052161,0,55,161,61,10,89,39.8
15966571,1,25,168,73,15,103,40.4
13109613,0,63,171,68,23,100,40.7
13939926,1,44,177,83,5,86,39
14863083,1,46,174,72,25,102,40.8
18625309,0,54,145,49,17,98,40.5
15797807,0,48,171,68,16,96,40.4
10561596,0,79,160,63,8,100,39.6
19323531,1,41,178,81,10,80,39.9
11336478,1,25,167,72,5,91,39.3
13358020,1,32,186,88,10,92,39.9
17545128,1,23,182,85,18,103,40.5
15989135,1,42,186,83,10,80,39.7
17309570,1,47,178,77,19,93,40.4
19424189,1,29,166,68,21,96,40.6
12631368,1,26,194,91,24,101,41
19577504,1,22,187,90,4,84,38.9
15865351,0,43,163,61,20,105,40.6
11643863,0,39,143,47,11,94,39.9
11246548,1,22,173,69,27,114,40.8
10278209,0,28,160,61,21,99,40.3
16525885,0,44,191,89,28,99,40.7
12210859,0,66,158,57,8,90,39.5
12318694,0,25,162,60,2,80,38.1
14856586,0,70,165,68,29,112,40.9
10903059,0,40,166,61,26,101,40.8
16359242,0,29,173,71,17,89,40.4
15512410,1,27,194,90,2,81,37.8
14487553,1,34,178,82,10,90,39.5
15065543,0,65,166,61,16,87,40.6
14141224,1,77,206,106,25,92,40.8
14284339,0,46,146,55,5,92,39.1
10642760,1,67,178,86,5,86,39.1
12664418,1,37,180,75,9,93,39.4
19929268,0,20,163,66,9,74,39.6
15356014,0,26,159,55,26,104,41
17869121,0,30,169,68,2,83,38.4
14695026,0,63,153,49,22,101,40.9
12752735,0,66,175,72,22,101,40.5
15065097,0,44,172,69,19,102,40.8
19429108,1,60,183,87,17,97,40.6
11682697,1,25,180,77,29,111,40.8
16096253,1,32,184,93,11,84,39.7
13323914,0,23,151,49,13,98,40
19473158,1,25,176,74,27,107,40.9
18467399,1,72,191,92,8,73,39.7
16848555,0,70,163,64,24,105,40.7
16883052,0,41,166,62,25,107,40.8
16149984,0,20,170,64,2,85,38
13119538,1,22,206,106,3,78,38.4
10351855,1,28,186,95,18,98,40
13839245,1,38,189,88,2,73,38.4
19025413,1,79,194,101,17,105,40.2
15453322,1,29,182,85,25,101,41
17673313,1,34,181,88,24,93,40.6
17127278,1,69,193,98,6,82,39.1
18128620,1,22,185,86,20,106,40.6
10856272,0,33,162,58,25,109,40.7
16934395,1,54,180,87,13,100,40
10660238,0,27,196,96,11,93,40
15142989,0,75,172,75,8,86,39.2
15894547,1,36,200,105,21,94,40.5
14367729,1,77,195,99,11,97,39.6
17657345,1,61,194,103,9,88,39.9
10825757,1,48,192,92,23,96,40.4
19616233,0,49,153,51,26,105,40.7
14546584,1,39,180,87,24,107,40.4
16379355,1,31,192,93,28,108,40.7
17573422,1,40,198,104,29,110,40.7
16160095,0,57,172,69,24,106,40.7
19101859,1,53,167,74,18,101,40.3
18451511,0,39,161,64,9,81,39.6
10350524,0,56,163,65,21,108,40.8
18229937,0,49,170,67,21,93,40.9
18525278,0,29,171,69,4,81,39.3
18977305,0,53,148,51,27,106,40.9
10782423,0,24,165,70,28,118,40.8
12278300,1,48,202,102,29,117,40.7
16585359,1,20,176,72,22,102,40.6
16636401,0,24,152,55,10,94,40
13563153,0,24,166,63,13,100,40.1
17823688,0,38,152,57,9,79,39.6
14556488,1,36,172,72,7,86,39.4
18427928,1,22,183,84,29,102,40.5
16065704,0,49,165,66,9,82,39.6
10967150,0,21,168,65,28,112,41
11894974,1,23,185,89,15,92,39.9
18186409,0,24,163,57,3,85,38.5
14262429,1,30,204,98,27,116,41
11601154,1,60,170,79,11,103,39.8
12135010,0,77,166,65,20,105,40.3
15988895,1,23,179,80,21,96,40.7
10610828,1,69,203,111,2,83,38.5
11988053,0,51,152,58,30,117,41.3
12613285,0,50,147,55,9,87,40.1
18001704,0,49,157,57,16,94,40.5
16754561,0,32,151,54,20,100,40.6
14766003,0,20,154,53,22,100,40.4
12204910,0,41,186,81,10,95,39.3
19818253,0,59,181,77,19,94,40.5
12624509,0,76,155,55,22,100,40.8
16026137,1,51,192,96,2,77,37.8
14386564,0,25,154,56,5,82,39
13227373,1,63,173,76,7,90,39.2
17756015,0,37,155,54,20,94,40.6
17847617,0,54,172,78,12,87,39.9
14643198,1,51,181,82,10,95,39.5
10765096,0,28,169,72,14,87,40.7
19441838,1,22,187,89,21,99,40.3
19269021,0,23,179,75,4,89,38.8
14357134,1,48,181,87,3,77,38.7
19208436,1,23,183,81,2,76,38
17101646,0,26,163,66,8,86,39.4
18862206,0,65,155,58,17,95,40.5
19276397,0,34,158,56,18,95,40.8
11365967,1,76,157,64,8,88,39.5
19391669,1,20,190,86,4,75,39.1
11447535,1,25,196,101,14,94,40.2
14430730,1,77,187,92,25,99,40.6
17521408,0,33,149,48,2,81,38.5
10549089,1,59,201,100,20,102,40.4
17346227,1,51,190,96,5,77,39
11715913,1,24,180,82,9,93,39.5
19929703,1,77,171,73,25,109,41
12383667,0,29,165,58,12,90,39.8
11831969,0,56,155,58,3,93,38.4
10797758,0,27,180,80,28,112,40.8
10678968,1,35,175,77,12,90,40.1
11370687,0,71,177,75,14,93,40.2
18886848,1,22,195,97,2,84,38.2
15899221,1,25,192,90,17,93,40.4
12940396,1,58,185,83,2,84,38.5
15509426,0,55,165,64,23,102,40.8
18127323,1,71,188,96,2,75,38
10119080,0,64,156,51,5,82,39.1
14582681,1,52,193,94,24,103,40.8
18156140,0,49,154,55,14,94,40.3
10871586,1,32,188,94,4,87,38.7
14565579,1,37,177,81,9,87,39.6
16615652,0,42,175,67,6,83,39.1
15137899,1,78,186,95,15,90,40.2
14816406,0,30,146,49,18,100,40.4
12651581,1,26,196,100,12,81,40.3
10907280,0,30,141,52,24,110,40.7
17401482,1,60,180,79,4,87,38.9
10926638,1,24,180,81,18,93,40.4
12354924,0,26,158,61,13,97,40.3
13888942,1,68,184,93,21,95,41
14751574,1,21,178,74,16,90,40.3
17535655,0,29,177,69,23,106,40.6
15617307,1,54,188,87,21,104,40.3
10667005,1,31,185,87,9,94,39.4
10749242,1,32,192,90,13,94,40.3
15988910,0,27,173,68,26,97,40.8
16211457,1,32,173,78,8,94,39.6
14665731,0,40,162,60,14,91,39.9
16214244,1,20,183,85,13,89,40.3
12829297,0,20,142,48,19,91,40.1
11601228,0,33,163,60,16,105,40
18511325,1,69,186,86,8,89,39.8
13735343,1,31,173,73,30,106,41
13258307,1,57,193,97,8,85,39.4
13862441,0,32,160,58,22,102,40.6
18874823,0,29,161,61,9,87,39.4
14103817,0,67,186,84,3,83,38.3
11680272,1,61,174,81,25,94,40.7
14270743,1,76,188,90,29,102,40.7
11758182,0,69,176,73,1,80,37.7
10883174,0,36,166,65,17,100,40.8
10765868,0,41,154,51,5,87,39.4
18330541,0,69,156,61,27,106,40.7
14083621,0,65,186,79,7,77,39.2
12692879,1,46,195,96,29,107,40.6
13798414,1,62,194,89,2,83,38.4
11596788,0,43,157,61,7,88,39.1
12725309,1,54,171,69,25,111,41.1
17173325,1,42,174,81,9,93,39.7
19414695,0,73,158,60,17,97,40.3
10746207,0,20,175,73,25,99,40.5
10763443,1,26,194,90,5,84,39.2
18401140,0,79,161,62,15,94,39.6
19387480,1,24,191,89,3,73,38.5
19263091,0,76,155,55,7,86,39.6
13342864,0,25,157,58,1,82,37.7
17195699,0,71,151,56,18,106,40.4
16343400,0,44,163,65,23,99,40.6
11640417,0,74,158,62,12,93,39.7
10873097,0,56,174,69,5,85,39.1
17499599,1,44,178,83,6,84,39.4
19874249,1,43,182,89,24,108,40.6
16995264,1,39,165,69,15,99,40.3
11124027,1,23,188,92,6,89,39.2
11312610,1,23,195,97,3,83,38.5
19364544,1,56,179,87,20,107,40.4
12419453,1,22,181,83,8,86,39.5
18993769,0,68,175,75,10,85,39.9
